Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	attribute of cell [OBA:1000076]	label [rdfs:label]	attribute of cell	
ERROR	multiple_labels	attribute of cell [OBA:1000076]	label [rdfs:label]	cell attribute	
ERROR	multiple_labels	cytosol attribute [OBA:1000077]	label [rdfs:label]	attribute of cytosol	
ERROR	multiple_labels	cytosol attribute [OBA:1000077]	label [rdfs:label]	cytosol attribute	
ERROR	multiple_labels	attribute of organelle [OBA:1000078]	label [rdfs:label]	attribute of organelle	
ERROR	multiple_labels	attribute of organelle [OBA:1000078]	label [rdfs:label]	organelle attribute	
ERROR	multiple_labels	blue iris [OBA:1000124]	label [rdfs:label]	blue iris	
ERROR	multiple_labels	blue iris [OBA:1000124]	label [rdfs:label]	blue iris 	
ERROR	multiple_labels	brown strand of hair [OBA:1000125]	label [rdfs:label]	brown strand of hair	
ERROR	multiple_labels	brown strand of hair [OBA:1000125]	label [rdfs:label]	brown strand of hair 	
WARN	duplicate_exact_synonym	vocalization behavior quality [OBA:1000870]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of vocalization behavior	
WARN	duplicate_exact_synonym	vocalization trait [OBA:VT0001529]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of vocalization behavior	
WARN	duplicate_exact_synonym	parental behavior quality [OBA:1000791]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of parental behavior	
WARN	duplicate_exact_synonym	parental behavior trait [OBA:VT0002068]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of parental behavior	
WARN	duplicate_exact_synonym	grooming behavior quality [OBA:1000803]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of grooming behavior	
WARN	duplicate_exact_synonym	grooming behavior trait [OBA:VT0001440]	hasExactSynonym [oboInOwl:hasExactSynonym]	quality of grooming behavior	
WARN	duplicate_exact_synonym	myelin sheath morphology [OBA:0003880]	hasExactSynonym [oboInOwl:hasExactSynonym]	morphology of myelin sheath	
WARN	duplicate_exact_synonym	myelin sheath morphology trait [OBA:VT0003871]	hasExactSynonym [oboInOwl:hasExactSynonym]	morphology of myelin sheath	
WARN	duplicate_exact_synonym	protein amount [OBA:1001016]	hasExactSynonym [oboInOwl:hasExactSynonym]	amount of protein	
WARN	duplicate_exact_synonym	protein amount [OBA:VT0010120]	hasExactSynonym [oboInOwl:hasExactSynonym]	amount of protein	
WARN	duplicate_exact_synonym	neurotransmitter levels [OBA:0000116]	hasExactSynonym [oboInOwl:hasExactSynonym]	amount of neurotransmitter	
WARN	duplicate_exact_synonym	neurotransmitter amount [OBA:1000993]	hasExactSynonym [oboInOwl:hasExactSynonym]	amount of neurotransmitter	
WARN	duplicate_label_synonym	direction of cell growth [OBA:0000066]	hasExactSynonym [oboInOwl:hasExactSynonym]	direction of cell growth	
WARN	duplicate_label_synonym	lung blood pressure [OBA:0000090]	hasExactSynonym [oboInOwl:hasExactSynonym]	lung blood pressure	
WARN	duplicate_label_synonym	force of heart contraction [OBA:0000161]	hasExactSynonym [oboInOwl:hasExactSynonym]	force of heart contraction	
WARN	duplicate_label_synonym	blood mineral amount [OBA:VT0000068]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood mineral amount	
WARN	duplicate_label_synonym	blood cholesterol amount [OBA:VT0000180]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood cholesterol amount	
WARN	duplicate_label_synonym	blood glucose amount [OBA:VT0000188]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood glucose amount	
WARN	duplicate_label_synonym	blood alkaline phosphatase amount [OBA:VT0000202]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood alkaline phosphatase amount	
WARN	duplicate_label_synonym	urine hemoglobin amount [OBA:VT0000315]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine hemoglobin amount	
WARN	duplicate_label_synonym	blood phosphate amount [OBA:VT0001565]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood phosphate amount	
WARN	duplicate_label_synonym	blood bilirubin amount [OBA:VT0001569]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood bilirubin amount	
WARN	duplicate_label_synonym	blood corticotropin-releasing hormone amount [OBA:VT0001754]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood corticotropin-releasing hormone amount	
WARN	duplicate_label_synonym	urine glucose amount [OBA:VT0001758]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine glucose amount	
WARN	duplicate_label_synonym	blood triglyceride amount [OBA:VT0002644]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood triglyceride amount	
WARN	duplicate_label_synonym	blood glucagon amount [OBA:VT0002695]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood glucagon amount	
WARN	duplicate_label_synonym	blood sulfate amount [OBA:VT0002851]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood sulfate amount	
WARN	duplicate_label_synonym	urine phosphate amount [OBA:VT0002900]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine phosphate amount	
WARN	duplicate_label_synonym	blood parathyroid hormone amount [OBA:VT0002903]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood parathyroid hormone amount	
WARN	duplicate_label_synonym	blood chloride amount [OBA:VT0003018]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood chloride amount	
WARN	duplicate_label_synonym	urine amino acid amount [OBA:VT0003311]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine amino acid amount	
WARN	duplicate_label_synonym	blood renin amount [OBA:VT0003349]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood renin amount	
WARN	duplicate_label_synonym	blood thyroid hormone amount [OBA:VT0003351]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood thyroid hormone amount	
WARN	duplicate_label_synonym	blood glucocorticoid amount [OBA:VT0003366]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood glucocorticoid amount	
WARN	duplicate_label_synonym	blood estrogen amount [OBA:VT0003369]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood estrogen amount	
WARN	duplicate_label_synonym	blood glycerol amount [OBA:VT0003442]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood glycerol amount	
WARN	duplicate_label_synonym	blood lipid amount [OBA:VT0003949]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood lipid amount	
WARN	duplicate_label_synonym	blood carnitine amount [OBA:VT0003977]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood carnitine amount	
WARN	duplicate_label_synonym	blood growth hormone amount [OBA:VT0005120]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood growth hormone amount	
WARN	duplicate_label_synonym	urine protein amount [OBA:VT0005160]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine protein amount	
WARN	duplicate_label_synonym	blood testosterone amount [OBA:VT0005180]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood testosterone amount	
WARN	duplicate_label_synonym	blood estradiol amount [OBA:VT0005183]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood estradiol amount	
WARN	duplicate_label_synonym	blood progesterone amount [OBA:VT0005184]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood progesterone amount	
WARN	duplicate_label_synonym	blood ammonia amount [OBA:VT0005308]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood ammonia amount	
WARN	duplicate_label_synonym	blood amino acid amount [OBA:VT0005311]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood amino acid amount	
WARN	duplicate_label_synonym	blood creatinine amount [OBA:VT0005328]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood creatinine amount	
WARN	duplicate_label_synonym	blood corticosterone amount [OBA:VT0005345]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood corticosterone amount	
WARN	duplicate_label_synonym	blood aldosterone amount [OBA:VT0005346]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood aldosterone amount	
WARN	duplicate_label_synonym	blood protein amount [OBA:VT0005416]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood protein amount	
WARN	duplicate_label_synonym	blood hormone amount [OBA:VT0005418]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood hormone amount	
WARN	duplicate_label_synonym	blood thyroxine amount [OBA:VT0005475]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood thyroxine amount	
WARN	duplicate_label_synonym	blood atrial natriuretic factor amount [OBA:VT0005521]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood atrial natriuretic factor amount	
WARN	duplicate_label_synonym	blood leptin amount [OBA:VT0005667]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood leptin amount	
WARN	duplicate_label_synonym	urine myoglobin amount [OBA:VT0006034]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine myoglobin amount	
WARN	duplicate_label_synonym	blood homocysteine amount [OBA:VT0006076]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood homocysteine amount	
WARN	duplicate_label_synonym	blood phospholipid amount [OBA:VT0006084]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood phospholipid amount	
WARN	duplicate_label_synonym	blood interleukin-1 amount [OBA:VT0008589]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-1 amount	
WARN	duplicate_label_synonym	blood interleukin-10 amount [OBA:VT0008590]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-10 amount	
WARN	duplicate_label_synonym	blood interleukin-6 amount [OBA:VT0008595]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-6 amount	
WARN	duplicate_label_synonym	blood interleukin-2 amount [OBA:VT0008598]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-2 amount	
WARN	duplicate_label_synonym	blood interleukin-4 amount [OBA:VT0008601]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-4 amount	
WARN	duplicate_label_synonym	blood interleukin-7 amount [OBA:VT0008604]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-7 amount	
WARN	duplicate_label_synonym	blood interleukin-13 amount [OBA:VT0008607]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-13 amount	
WARN	duplicate_label_synonym	blood interleukin-15 amount [OBA:VT0008610]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-15 amount	
WARN	duplicate_label_synonym	blood interleukin-17 amount [OBA:VT0008613]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-17 amount	
WARN	duplicate_label_synonym	blood interleukin-3 amount [OBA:VT0008622]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-3 amount	
WARN	duplicate_label_synonym	blood interleukin-5 amount [OBA:VT0008625]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-5 amount	
WARN	duplicate_label_synonym	blood interleukin-9 amount [OBA:VT0008628]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-9 amount	
WARN	duplicate_label_synonym	blood interleukin-16 amount [OBA:VT0008631]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-16 amount	
WARN	duplicate_label_synonym	blood interleukin-18 amount [OBA:VT0008634]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-18 amount	
WARN	duplicate_label_synonym	blood interleukin-1 alpha amount [OBA:VT0008637]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-1 alpha amount	
WARN	duplicate_label_synonym	blood interleukin-1 beta amount [OBA:VT0008640]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-1 beta amount	
WARN	duplicate_label_synonym	blood interleukin-21 amount [OBA:VT0009059]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood interleukin-21 amount	
WARN	duplicate_label_synonym	milk alpha-lactalbumin amount [OBA:VT0010029]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk alpha-lactalbumin amount	
WARN	duplicate_label_synonym	milk whey acidic protein amount [OBA:VT0010267]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk whey acidic protein amount	
WARN	duplicate_label_synonym	colostrum hormone amount [OBA:VT0010269]	hasExactSynonym [oboInOwl:hasExactSynonym]	colostrum hormone amount	
WARN	duplicate_label_synonym	colostrum steroid amount [OBA:VT0010270]	hasExactSynonym [oboInOwl:hasExactSynonym]	colostrum steroid amount	
WARN	duplicate_label_synonym	colostrum leptin amount [OBA:VT0010271]	hasExactSynonym [oboInOwl:hasExactSynonym]	colostrum leptin amount	
WARN	duplicate_label_synonym	milk hormone amount [OBA:VT0010275]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk hormone amount	
WARN	duplicate_label_synonym	milk steroid amount [OBA:VT0010276]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk steroid amount	
WARN	duplicate_label_synonym	milk leptin amount [OBA:VT0010277]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk leptin amount	
WARN	duplicate_label_synonym	milk alpha-S1-casein amount [OBA:VT0010281]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk alpha-S1-casein amount	
WARN	duplicate_label_synonym	milk kappa-casein amount [OBA:VT0010283]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk kappa-casein amount	
WARN	duplicate_label_synonym	milk beta-casein amount [OBA:VT0010284]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk beta-casein amount	
WARN	duplicate_label_synonym	milk lactose amount [OBA:VT0010287]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk lactose amount	
WARN	duplicate_label_synonym	milk mineral amount [OBA:VT0010288]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk mineral amount	
WARN	duplicate_label_synonym	milk chloride amount [OBA:VT0010294]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk chloride amount	
WARN	duplicate_label_synonym	blood uric acid amount [OBA:VT0010302]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood uric acid amount	
WARN	duplicate_label_synonym	milk fatty acid amount [OBA:VT0010303]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk fatty acid amount	
WARN	duplicate_label_synonym	milk saturated fatty acid amount [OBA:VT0010304]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk saturated fatty acid amount	
WARN	duplicate_label_synonym	milk unsaturated fatty acid amount [OBA:VT0010305]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk unsaturated fatty acid amount	
WARN	duplicate_label_synonym	milk omega-3 fatty acid amount [OBA:VT0010322]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk omega-3 fatty acid amount	
WARN	duplicate_label_synonym	milk omega-6 fatty acid amount [OBA:VT0010323]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk omega-6 fatty acid amount	
WARN	duplicate_label_synonym	milk conjugated linoleic acid amount [OBA:VT0010324]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk conjugated linoleic acid amount	
WARN	duplicate_label_synonym	milk monounsaturated fatty acid amount [OBA:VT0010373]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk monounsaturated fatty acid amount	
WARN	duplicate_label_synonym	milk polyunsaturated fatty acid amount [OBA:VT0010374]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk polyunsaturated fatty acid amount	
WARN	duplicate_label_synonym	milk beta-carotene amount [OBA:VT0010380]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk beta-carotene amount	
WARN	duplicate_label_synonym	milk retinol amount [OBA:VT0010381]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk retinol amount	
WARN	duplicate_label_synonym	milk triglyceride amount [OBA:VT0010382]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk triglyceride amount	
WARN	duplicate_label_synonym	milk cholesterol amount [OBA:VT0010383]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk cholesterol amount	
WARN	duplicate_label_synonym	milk phospholipid amount [OBA:VT0010387]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk phospholipid amount	
WARN	duplicate_label_synonym	milk polyphenol amount [OBA:VT0010388]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk polyphenol amount	
WARN	duplicate_label_synonym	milk butyrophilin amount [OBA:VT0010389]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk butyrophilin amount	
WARN	duplicate_label_synonym	milk urea amount [OBA:VT0010399]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk urea amount	
WARN	duplicate_label_synonym	milk ammonia amount [OBA:VT0010400]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk ammonia amount	
WARN	duplicate_label_synonym	cerebrospinal fluid mineral amount [OBA:VT0010456]	hasExactSynonym [oboInOwl:hasExactSynonym]	cerebrospinal fluid mineral amount	
WARN	duplicate_label_synonym	nervous system serotonin amount [OBA:VT0010484]	hasExactSynonym [oboInOwl:hasExactSynonym]	nervous system serotonin amount	
WARN	duplicate_label_synonym	liver cholesterol amount [OBA:VT0010498]	hasExactSynonym [oboInOwl:hasExactSynonym]	liver cholesterol amount	
WARN	duplicate_label_synonym	urine catecholamine amount [OBA:VT0010502]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine catecholamine amount	
WARN	duplicate_label_synonym	blood fibronectin amount [OBA:VT0010515]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood fibronectin amount	
WARN	duplicate_label_synonym	blood glutathione amount [OBA:VT0010516]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood glutathione amount	
WARN	duplicate_label_synonym	liver triglyceride amount [OBA:VT0010519]	hasExactSynonym [oboInOwl:hasExactSynonym]	liver triglyceride amount	
WARN	duplicate_label_synonym	urine mineral amount [OBA:VT0015086]	hasExactSynonym [oboInOwl:hasExactSynonym]	urine mineral amount	
WARN	duplicate_label_synonym	milk protein amount [OBA:VT1000165]	hasExactSynonym [oboInOwl:hasExactSynonym]	milk protein amount	
WARN	duplicate_label_synonym	blood cortisol amount [OBA:VT1000670]	hasExactSynonym [oboInOwl:hasExactSynonym]	blood cortisol amount	
WARN	missing_definition	biological attribute [OBA:0000001]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	brood size [OBA:0000037]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	buoyancy [OBA:0000039]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	excitatory post-synaptic membrane potential [OBA:0000069]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	inhibitory post-synaptic membrane potential [OBA:0000085]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	long-term neuronal synaptic plasticity [OBA:0000089]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	pH [OBA:0000121]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	resting membrane potential [OBA:0000134]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	short-term neuronal synaptic plasticity [OBA:0000136]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	synaptic metaplasticity [OBA:0000140]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	synaptic plasticity [OBA:0000141]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	viral protein levels [OBA:0000181]	IAO_0000115 [IAO:0000115]		
WARN	missing_definition	macromolecular stability [OBA:0001001]	IAO_0000115 [IAO:0000115]		
INFO	missing_superclass	CHEBI_12777 [CHEBI:12777]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_15373 [CHEBI:15373]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_15377 [CHEBI:15377]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_15889 [CHEBI:15889]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16113 [CHEBI:16113]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16134 [CHEBI:16134]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16189 [CHEBI:16189]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16199 [CHEBI:16199]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16247 [CHEBI:16247]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16330 [CHEBI:16330]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16393 [CHEBI:16393]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16526 [CHEBI:16526]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16737 [CHEBI:16737]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16827 [CHEBI:16827]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16856 [CHEBI:16856]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16919 [CHEBI:16919]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_16990 [CHEBI:16990]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17026 [CHEBI:17026]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17126 [CHEBI:17126]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17230 [CHEBI:17230]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17234 [CHEBI:17234]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17347 [CHEBI:17347]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17408 [CHEBI:17408]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17544 [CHEBI:17544]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17579 [CHEBI:17579]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17650 [CHEBI:17650]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17716 [CHEBI:17716]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17754 [CHEBI:17754]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17761 [CHEBI:17761]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17855 [CHEBI:17855]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17996 [CHEBI:17996]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_17997 [CHEBI:17997]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18035 [CHEBI:18035]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18059 [CHEBI:18059]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18085 [CHEBI:18085]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18243 [CHEBI:18243]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18248 [CHEBI:18248]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18258 [CHEBI:18258]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_18357 [CHEBI:18357]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_22868 [CHEBI:22868]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_22881 [CHEBI:22881]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_22984 [CHEBI:22984]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_23867 [CHEBI:23867]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_23965 [CHEBI:23965]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24020 [CHEBI:24020]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24261 [CHEBI:24261]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24402 [CHEBI:24402]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24431 [CHEBI:24431]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24621 [CHEBI:24621]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24867 [CHEBI:24867]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24875 [CHEBI:24875]	rdfs:subClassOf		
INFO	missing_superclass	CHEBI_24996 [CHEBI:24996]	rdfs:subClassOf		
